generation,populationA,populationB,ct,prop_of_popB_from_popA
400,14,9,1,0.00465116
400,14,15,1,0.0047619
400,14,16,1,0.0045045
400,14,17,1,0.00465116
400,14,18,1,0.0046729
400,15,4,1,0.00473934
400,15,6,1,0.00434783
400,15,7,1,0.0044843
400,15,8,1,0.00440529
400,15,9,1,0.00465116
400,15,10,1,0.00471698
400,15,11,1,0.00440529
400,15,13,1,0.00456621
400,15,14,1,0.0044843
400,15,18,1,0.0046729
400,16,3,1,0.0044843
400,16,4,1,0.00473934
400,16,14,1,0.0044843
400,16,17,1,0.00465116
400,16,18,1,0.0046729
400,17,2,1,0.00465116
400,17,3,1,0.0044843
400,17,4,1,0.00473934
400,17,16,1,0.0045045
400,17,18,1,0.0046729
400,18,3,1,0.0044843
400,18,4,1,0.00473934
400,18,7,1,0.0044843
400,18,14,1,0.0044843
400,18,15,1,0.0047619
400,18,16,1,0.0045045
400,18,17,1,0.00465116
400,19,2,1,0.00465116
400,19,5,1,0.00444444
400,19,12,1,0.0045045
420,0,1,1,0.0044843
420,0,6,1,0.00440529
420,0,7,1,0.00444444
420,0,8,1,0.0044843
420,0,10,1,0.00458716
420,0,11,1,0.00434783
420,0,12,1,0.00444444
420,0,13,1,0.00458716
420,1,0,1,0.0044843
420,1,5,1,0.00442478
420,1,10,1,0.00458716
420,1,11,1,0.00434783
420,1,12,1,0.00444444
420,1,13,1,0.00458716
420,1,19,1,0.00440529
420,2,4,1,0.00471698
420,2,5,1,0.00442478
420,2,11,1,0.00434783
420,2,12,1,0.00444444
420,2,19,1,0.00440529
420,3,16,1,0.00444444
420,3,17,1,0.00465116
420,3,18,1,0.00473934
420,4,2,1,0.00471698
420,4,7,1,0.00444444
420,4,11,1,0.00434783
420,4,14,1,0.00446429
420,4,15,1,0.0047619
420,4,16,1,0.00444444
420,4,17,1,0.00465116
420,4,18,1,0.00473934
420,5,1,1,0.0044843
420,5,2,1,0.00471698
420,5,11,1,0.00434783
420,5,12,1,0.00444444
420,5,13,1,0.00458716
420,5,19,1,0.00440529
420,6,0,1,0.0044843
420,6,4,1,0.00471698
420,6,7,1,0.00444444
420,6,8,1,0.0044843
420,6,9,1,0.00469484
420,6,10,1,0.00458716
420,6,11,1,0.00434783
420,6,13,1,0.00458716
420,6,15,1,0.0047619
420,7,0,1,0.0044843
420,7,2,1,0.00471698
420,7,4,1,0.00471698
420,7,6,1,0.00440529
420,7,8,1,0.0044843
420,7,9,1,0.00469484
420,7,10,1,0.00458716
420,7,11,1,0.00434783
420,7,12,1,0.00444444
420,7,13,1,0.00458716
420,7,14,1,0.00446429
420,7,15,1,0.0047619
420,7,18,1,0.00473934
420,8,0,1,0.0044843
420,8,6,1,0.00440529
420,8,7,1,0.00444444
420,8,9,1,0.00469484
420,8,10,1,0.00458716
420,8,11,1,0.00434783
420,8,13,1,0.00458716
420,8,15,1,0.0047619
420,9,6,1,0.00440529
420,9,7,1,0.00444444
420,9,8,1,0.0044843
420,9,10,1,0.00458716
420,9,15,1,0.0047619
420,10,0,1,0.0044843
420,10,4,1,0.00471698
420,10,6,1,0.00440529
420,10,7,1,0.00444444
420,10,8,1,0.0044843
420,10,9,1,0.00469484
420,10,11,1,0.00434783
420,10,12,1,0.00444444
420,10,13,1,0.00458716
420,10,15,1,0.0047619
420,11,0,1,0.0044843
420,11,1,1,0.0044843
420,11,2,1,0.00471698
420,11,4,1,0.00471698
420,11,5,1,0.00442478
420,11,6,1,0.00440529
420,11,7,1,0.00444444
420,11,8,1,0.0044843
420,11,10,1,0.00458716
420,11,12,1,0.00444444
420,11,13,1,0.00458716
420,11,15,1,0.0047619
420,12,0,1,0.0044843
420,12,1,1,0.0044843
420,12,2,1,0.00471698
420,12,5,1,0.00442478
420,12,7,1,0.00444444
420,12,10,1,0.00458716
420,12,11,1,0.00434783
420,12,13,1,0.00458716
420,12,19,1,0.00440529
420,13,0,1,0.0044843
420,13,1,1,0.0044843
420,13,2,1,0.00471698
420,13,4,1,0.00471698
420,13,6,1,0.00440529
420,13,7,1,0.00444444
420,13,8,1,0.0044843
420,13,10,1,0.00458716
420,13,11,1,0.00434783
420,13,12,1,0.00444444
420,13,15,1,0.0047619
420,14,4,1,0.00471698
420,14,7,1,0.00444444
420,14,9,1,0.00469484
420,14,15,1,0.0047619
420,14,16,1,0.00444444
420,14,17,1,0.00465116
420,14,18,1,0.00473934
420,15,4,1,0.00471698
420,15,6,1,0.00440529
420,15,7,1,0.00444444
420,15,8,1,0.0044843
420,15,9,1,0.00469484
420,15,10,1,0.00458716
420,15,11,1,0.00434783
420,15,13,1,0.00458716
420,15,14,1,0.00446429
420,15,18,1,0.00473934
420,16,3,1,0.00444444
420,16,4,1,0.00471698
420,16,14,1,0.00446429
420,16,17,1,0.00465116
420,16,18,1,0.00473934
420,17,2,1,0.00471698
420,17,3,1,0.00444444
420,17,4,1,0.00471698
420,17,16,1,0.00444444
420,17,18,1,0.00473934
420,18,3,1,0.00444444
420,18,4,1,0.00471698
420,18,7,1,0.00444444
420,18,14,1,0.00446429
420,18,15,1,0.0047619
420,18,16,1,0.00444444
420,18,17,1,0.00465116
420,19,1,1,0.0044843
420,19,2,1,0.00471698
420,19,5,1,0.00442478
420,19,12,1,0.00444444
440,0,1,1,0.0045045
440,0,6,1,0.0045045
440,0,7,1,0.00442478
440,0,8,1,0.0044843
440,0,10,1,0.00458716
440,0,11,1,0.00438596
440,0,12,1,0.00434783
440,0,13,1,0.00462963
440,1,0,1,0.00454545
440,1,5,1,0.00442478
440,1,10,1,0.00458716
440,1,11,1,0.00438596
440,1,12,1,0.00434783
440,1,13,1,0.00462963
440,1,19,1,0.00442478
440,2,4,1,0.00478469
440,2,5,1,0.00442478
440,2,11,1,0.00438596
440,2,12,1,0.00434783
440,2,19,1,0.00442478
440,3,16,1,0.00438596
440,3,17,1,0.0044843
440,3,18,1,0.00458716
440,4,2,1,0.00473934
440,4,7,1,0.00442478
440,4,11,1,0.00438596
440,4,14,1,0.00454545
440,4,15,1,0.00462963
440,4,16,1,0.00438596
440,4,17,1,0.0044843
440,4,18,1,0.00458716
440,5,1,1,0.0045045
440,5,2,1,0.00473934
440,5,11,1,0.00438596
440,5,12,1,0.00434783
440,5,13,1,0.00462963
440,5,19,1,0.00442478
440,6,0,1,0.00454545
440,6,4,1,0.00478469
440,6,7,1,0.00442478
440,6,8,1,0.0044843
440,6,9,1,0.00462963
440,6,10,1,0.00458716
440,6,11,1,0.00438596
440,6,13,1,0.00462963
440,6,15,1,0.00462963
440,7,0,1,0.00454545
440,7,2,1,0.00473934
440,7,4,1,0.00478469
440,7,6,1,0.0045045
440,7,8,1,0.0044843
440,7,9,1,0.00462963
440,7,10,1,0.00458716
440,7,11,1,0.00438596
440,7,12,1,0.00434783
440,7,13,1,0.00462963
440,7,14,1,0.00454545
440,7,15,1,0.00462963
440,7,18,1,0.00458716
440,8,0,1,0.00454545
440,8,6,1,0.0045045
440,8,7,1,0.00442478
440,8,9,1,0.00462963
440,8,10,1,0.00458716
440,8,11,1,0.00438596
440,8,13,1,0.00462963
440,8,15,1,0.00462963
440,9,6,1,0.0045045
440,9,7,1,0.00442478
440,9,8,1,0.0044843
440,9,10,1,0.00458716
440,9,15,1,0.00462963
440,10,0,1,0.00454545
440,10,1,1,0.0045045
440,10,4,1,0.00478469
440,10,6,1,0.0045045
440,10,7,1,0.00442478
440,10,8,1,0.0044843
440,10,9,1,0.00462963
440,10,11,1,0.00438596
440,10,12,1,0.00434783
440,10,13,1,0.00462963
440,10,15,1,0.00462963
440,11,0,1,0.00454545
440,11,1,1,0.0045045
440,11,2,1,0.00473934
440,11,4,1,0.00478469
440,11,5,1,0.00442478
440,11,6,1,0.0045045
440,11,7,1,0.00442478
440,11,8,1,0.0044843
440,11,10,1,0.00458716
440,11,12,1,0.00434783
440,11,13,1,0.00462963
440,11,15,1,0.00462963
440,12,0,1,0.00454545
440,12,1,1,0.0045045
440,12,2,1,0.00473934
440,12,5,1,0.00442478
440,12,6,1,0.0045045
440,12,7,1,0.00442478
440,12,10,1,0.00458716
440,12,11,1,0.00438596
440,12,13,1,0.00462963
440,12,19,1,0.00442478
440,13,0,1,0.00454545
440,13,1,1,0.0045045
440,13,2,1,0.00473934
440,13,6,1,0.0045045
440,13,7,1,0.00442478
440,13,8,1,0.0044843
440,13,10,1,0.00458716
440,13,11,1,0.00438596
440,13,12,1,0.00434783
440,13,15,1,0.00462963
440,14,4,1,0.00478469
440,14,7,1,0.00442478
440,14,15,1,0.00462963
440,14,16,1,0.00438596
440,14,17,1,0.0044843
440,14,18,1,0.00458716
440,15,4,1,0.00478469
440,15,6,1,0.0045045
440,15,7,1,0.00442478
440,15,8,1,0.0044843
440,15,9,1,0.00462963
440,15,10,1,0.00458716
440,15,11,1,0.00438596
440,15,13,1,0.00462963
440,15,14,1,0.00454545
440,15,18,1,0.00458716
440,16,3,1,0.00454545
440,16,4,1,0.00478469
440,16,14,1,0.00454545
440,16,17,1,0.0044843
440,16,18,1,0.00458716
440,17,2,1,0.00473934
440,17,3,1,0.00454545
440,17,4,1,0.00478469
440,17,14,1,0.00454545
440,17,16,1,0.00438596
440,17,18,1,0.00458716
440,18,3,1,0.00454545
440,18,4,1,0.00478469
440,18,7,1,0.00442478
440,18,14,1,0.00454545
440,18,15,1,0.00462963
440,18,16,1,0.00438596
440,18,17,1,0.0044843
440,19,1,1,0.0045045
440,19,2,1,0.00473934
440,19,5,1,0.00442478
440,19,12,1,0.00434783
460,0,1,1,0.00446429
460,0,6,1,0.0044843
460,0,7,1,0.00440529
460,0,8,1,0.0045045
460,0,10,1,0.00458716
460,0,11,1,0.00440529
460,0,12,1,0.00434783
460,0,13,1,0.00452489
460,1,0,1,0.00462963
460,1,5,1,0.00431034
460,1,10,1,0.00458716
460,1,11,1,0.00440529
460,1,12,1,0.00434783
460,1,13,1,0.00452489
460,1,19,1,0.00438596
460,2,4,1,0.00471698
460,2,5,1,0.00431034
460,2,11,1,0.00440529
460,2,12,1,0.00434783
460,2,19,1,0.00438596
460,3,16,1,0.00444444
460,3,17,1,0.00452489
460,3,18,1,0.00469484
460,4,2,1,0.0046729
460,4,7,1,0.00440529
460,4,11,1,0.00440529
460,4,14,1,0.00458716
460,4,15,1,0.00460829
460,4,16,1,0.00444444
460,4,17,1,0.00452489
460,4,18,1,0.00469484
460,5,1,1,0.00446429
460,5,2,1,0.0046729
460,5,11,1,0.00440529
460,5,12,1,0.00434783
460,5,13,1,0.00452489
460,5,19,1,0.00438596
460,6,0,1,0.00462963
460,6,4,1,0.00471698
460,6,7,1,0.00440529
460,6,8,1,0.0045045
460,6,9,1,0.00469484
460,6,10,1,0.00458716
460,6,11,1,0.00440529
460,6,13,1,0.00452489
460,6,15,1,0.00460829
460,7,0,1,0.00462963
460,7,2,1,0.0046729
460,7,4,1,0.00471698
460,7,6,1,0.0044843
460,7,8,1,0.0045045
460,7,9,1,0.00469484
460,7,10,1,0.00458716
460,7,11,1,0.00440529
460,7,12,1,0.00434783
460,7,13,1,0.00452489
460,7,14,1,0.00458716
460,7,15,1,0.00460829
460,7,18,1,0.00469484
460,8,0,1,0.00462963
460,8,6,1,0.0044843
460,8,7,1,0.00440529
460,8,9,1,0.00469484
460,8,10,1,0.00458716
460,8,11,1,0.00440529
460,8,13,1,0.00452489
460,8,15,1,0.00460829
460,9,6,1,0.0044843
460,9,7,1,0.00440529
460,9,8,1,0.0045045
460,9,10,1,0.00458716
460,9,15,1,0.00460829
460,10,0,1,0.00462963
460,10,1,1,0.00446429
460,10,4,1,0.00471698
460,10,6,1,0.0044843
460,10,7,1,0.00440529
460,10,8,1,0.0045045
460,10,9,1,0.00469484
460,10,11,1,0.00440529
460,10,12,1,0.00434783
460,10,13,1,0.00452489
460,10,15,1,0.00460829
460,11,0,1,0.00462963
460,11,1,1,0.00446429
460,11,2,1,0.0046729
460,11,4,1,0.00471698
460,11,5,1,0.00431034
460,11,6,1,0.0044843
460,11,7,1,0.00440529
460,11,8,1,0.0045045
460,11,10,1,0.00458716
460,11,12,1,0.00434783
460,11,13,1,0.00452489
460,11,15,1,0.00460829
460,12,0,1,0.00462963
460,12,1,1,0.00446429
460,12,2,1,0.0046729
460,12,5,1,0.00431034
460,12,7,1,0.00440529
460,12,10,1,0.00458716
460,12,11,1,0.00440529
460,12,13,1,0.00452489
460,12,19,1,0.00438596
460,13,0,1,0.00462963
460,13,1,1,0.00446429
460,13,2,1,0.0046729
460,13,4,1,0.00471698
460,13,5,1,0.00431034
460,13,6,1,0.0044843
460,13,7,1,0.00440529
460,13,8,1,0.0045045
460,13,10,1,0.00458716
460,13,11,1,0.00440529
460,13,12,1,0.00434783
460,13,15,1,0.00460829
460,14,4,1,0.00471698
460,14,7,1,0.00440529
460,14,15,1,0.00460829
460,14,16,1,0.00444444
460,14,18,1,0.00469484
460,15,4,1,0.00471698
460,15,6,1,0.0044843
460,15,7,1,0.00440529
460,15,8,1,0.0045045
460,15,9,1,0.00469484
460,15,10,1,0.00458716
460,15,11,1,0.00440529
460,15,13,1,0.00452489
460,15,14,1,0.00458716
460,15,18,1,0.00469484
460,16,3,1,0.00460829
460,16,4,1,0.00471698
460,16,14,1,0.00458716
460,16,17,1,0.00452489
460,16,18,1,0.00469484
460,17,2,1,0.0046729
460,17,3,1,0.00460829
460,17,4,1,0.00471698
460,17,14,1,0.00458716
460,17,16,1,0.00444444
460,17,18,1,0.00469484
460,18,3,1,0.00460829
460,18,4,1,0.00471698
460,18,7,1,0.00440529
460,18,14,1,0.00458716
460,18,15,1,0.00460829
460,18,16,1,0.00444444
460,18,17,1,0.00452489
460,19,1,1,0.00446429
460,19,2,1,0.0046729
460,19,5,1,0.00431034
460,19,12,1,0.00434783
480,0,1,1,0.00440529
480,0,6,1,0.00440529
480,0,7,1,0.00442478
480,0,8,1,0.0044843
480,0,10,1,0.00458716
480,0,11,1,0.00436681
480,0,12,1,0.00431034
480,0,13,1,0.0044843
480,1,0,1,0.00456621
480,1,5,1,0.0042735
480,1,10,1,0.00458716
480,1,11,1,0.00436681
480,1,12,1,0.00431034
480,1,13,1,0.0044843
480,1,19,1,0.00438596
480,2,4,1,0.00471698
480,2,5,1,0.0042735
480,2,11,1,0.00436681
480,2,12,1,0.00431034
480,2,19,1,0.00438596
480,3,16,1,0.00444444
480,3,17,1,0.00454545
480,3,18,1,0.00469484
480,4,2,1,0.00465116
480,4,6,1,0.00440529
480,4,7,1,0.00442478
480,4,11,1,0.00436681
480,4,14,1,0.00458716
480,4,15,1,0.00471698
480,4,16,1,0.00444444
480,4,17,1,0.00454545
480,4,18,1,0.00469484
480,5,1,1,0.00440529
480,5,2,1,0.00465116
480,5,11,1,0.00436681
480,5,12,1,0.00431034
480,5,13,1,0.0044843
480,5,19,1,0.00438596
480,6,0,1,0.00456621
480,6,4,1,0.00471698
480,6,7,1,0.00442478
480,6,8,1,0.0044843
480,6,9,1,0.0046729
480,6,10,1,0.00458716
480,6,11,1,0.00436681
480,6,13,1,0.0044843
480,6,15,1,0.00471698
480,7,0,1,0.00456621
480,7,2,1,0.00465116
480,7,4,1,0.00471698
480,7,6,1,0.00440529
480,7,8,1,0.0044843
480,7,9,1,0.0046729
480,7,10,1,0.00458716
480,7,11,1,0.00436681
480,7,12,1,0.00431034
480,7,13,1,0.0044843
480,7,14,1,0.00458716
480,7,15,1,0.00471698
480,7,18,1,0.00469484
480,8,0,1,0.00456621
480,8,6,1,0.00440529
480,8,7,1,0.00442478
480,8,9,1,0.0046729
480,8,10,1,0.00458716
480,8,11,1,0.00436681
480,8,13,1,0.0044843
480,8,15,1,0.00471698
480,9,6,1,0.00440529
480,9,7,1,0.00442478
480,9,8,1,0.0044843
480,9,10,1,0.00458716
480,9,15,1,0.00471698
480,10,0,1,0.00456621
480,10,1,1,0.00440529
480,10,4,1,0.00471698
480,10,6,1,0.00440529
480,10,7,1,0.00442478
480,10,8,1,0.0044843
480,10,9,1,0.0046729
480,10,11,1,0.00436681
480,10,12,1,0.00431034
480,10,13,1,0.0044843
480,10,15,1,0.00471698
480,11,0,1,0.00456621
480,11,1,1,0.00440529
480,11,2,1,0.00465116
480,11,4,1,0.00471698
480,11,5,1,0.0042735
480,11,6,1,0.00440529
480,11,7,1,0.00442478
480,11,8,1,0.0044843
480,11,10,1,0.00458716
480,11,12,1,0.00431034
480,11,13,1,0.0044843
480,11,15,1,0.00471698
480,12,0,1,0.00456621
480,12,1,1,0.00440529
480,12,2,1,0.00465116
480,12,5,1,0.0042735
480,12,6,1,0.00440529
480,12,7,1,0.00442478
480,12,10,1,0.00458716
480,12,11,1,0.00436681
480,12,13,1,0.0044843
480,12,19,1,0.00438596
480,13,0,1,0.00456621
480,13,1,1,0.00440529
480,13,2,1,0.00465116
480,13,4,1,0.00471698
480,13,5,1,0.0042735
480,13,6,1,0.00440529
480,13,7,1,0.00442478
480,13,8,1,0.0044843
480,13,10,1,0.00458716
480,13,11,1,0.00436681
480,13,12,1,0.00431034
480,13,15,1,0.00471698
480,14,4,1,0.00471698
480,14,7,1,0.00442478
480,14,15,1,0.00471698
480,14,16,1,0.00444444
480,14,18,1,0.00469484
480,15,4,1,0.00471698
480,15,6,1,0.00440529
480,15,7,1,0.00442478
480,15,8,1,0.0044843
480,15,9,1,0.0046729
480,15,10,1,0.00458716
480,15,11,1,0.00436681
480,15,13,1,0.0044843
480,15,14,1,0.00458716
480,15,18,1,0.00469484
480,16,3,1,0.00458716
480,16,4,1,0.00471698
480,16,14,1,0.00458716
480,16,17,1,0.00454545
480,16,18,1,0.00469484
480,17,2,1,0.00465116
480,17,3,1,0.00458716
480,17,4,1,0.00471698
480,17,14,1,0.00458716
480,17,16,1,0.00444444
480,17,18,1,0.00469484
480,18,3,1,0.00458716
480,18,4,1,0.00471698
480,18,7,1,0.00442478
480,18,14,1,0.00458716
480,18,15,1,0.00471698
480,18,16,1,0.00444444
480,18,17,1,0.00454545
480,19,1,1,0.00440529
480,19,2,1,0.00465116
480,19,5,1,0.0042735
480,19,12,1,0.00431034
500,0,1,1,0.0044843
500,0,6,1,0.00440529
500,0,7,1,0.00438596
500,0,8,1,0.00442478
500,0,10,1,0.00458716
500,0,11,1,0.00436681
500,0,12,1,0.004329
500,0,13,1,0.0045045
500,1,0,1,0.00456621
500,1,5,1,0.00429185
500,1,10,1,0.00458716
500,1,11,1,0.00436681
500,1,12,1,0.004329
500,1,13,1,0.0045045
500,1,19,1,0.004329
500,2,4,1,0.00469484
500,2,5,1,0.00429185
500,2,7,1,0.00438596
500,2,11,1,0.00436681
500,2,12,1,0.004329
500,2,13,1,0.0045045
500,2,17,1,0.00452489
500,2,19,1,0.004329
500,3,16,1,0.00444444
500,3,17,1,0.00452489
500,3,18,1,0.0046729
500,4,2,1,0.00458716
500,4,6,1,0.00440529
500,4,7,1,0.00438596
500,4,11,1,0.00436681
500,4,14,1,0.00465116
500,4,15,1,0.00473934
500,4,16,1,0.00444444
500,4,17,1,0.00452489
500,4,18,1,0.0046729
500,5,1,1,0.0044843
500,5,2,1,0.00458716
500,5,11,1,0.00436681
500,5,12,1,0.004329
500,5,13,1,0.0045045
500,5,19,1,0.004329
500,6,0,1,0.00456621
500,6,4,1,0.00469484
500,6,7,1,0.00438596
500,6,8,1,0.00442478
500,6,9,1,0.00460829
500,6,10,1,0.00458716
500,6,11,1,0.00436681
500,6,13,1,0.0045045
500,6,15,1,0.00473934
500,7,0,1,0.00456621
500,7,2,1,0.00458716
500,7,4,1,0.00469484
500,7,6,1,0.00440529
500,7,8,1,0.00442478
500,7,9,1,0.00460829
500,7,10,1,0.00458716
500,7,11,1,0.00436681
500,7,12,1,0.004329
500,7,13,1,0.0045045
500,7,14,1,0.00465116
500,7,15,1,0.00473934
500,7,18,1,0.0046729
500,8,0,1,0.00456621
500,8,6,1,0.00440529
500,8,7,1,0.00438596
500,8,9,1,0.00460829
500,8,10,1,0.00458716
500,8,11,1,0.00436681
500,8,13,1,0.0045045
500,8,15,1,0.00473934
500,9,6,1,0.00440529
500,9,7,1,0.00438596
500,9,8,1,0.00442478
500,9,10,1,0.00458716
500,9,15,1,0.00473934
500,10,0,1,0.00456621
500,10,4,1,0.00469484
500,10,6,1,0.00440529
500,10,7,1,0.00438596
500,10,8,1,0.00442478
500,10,9,1,0.00460829
500,10,11,1,0.00436681
500,10,12,1,0.004329
500,10,13,1,0.0045045
500,10,15,1,0.00473934
500,11,0,1,0.00456621
500,11,1,1,0.0044843
500,11,2,1,0.00458716
500,11,4,1,0.00469484
500,11,5,1,0.00429185
500,11,6,1,0.00440529
500,11,7,1,0.00438596
500,11,8,1,0.00442478
500,11,10,1,0.00458716
500,11,12,1,0.004329
500,11,13,1,0.0045045
500,11,15,1,0.00473934
500,12,0,1,0.00456621
500,12,1,1,0.0044843
500,12,2,1,0.00458716
500,12,5,1,0.00429185
500,12,6,1,0.00440529
500,12,7,1,0.00438596
500,12,10,1,0.00458716
500,12,11,1,0.00436681
500,12,13,1,0.0045045
500,12,19,1,0.004329
500,13,0,1,0.00456621
500,13,1,1,0.0044843
500,13,2,1,0.00458716
500,13,4,1,0.00469484
500,13,5,1,0.00429185
500,13,6,1,0.00440529
500,13,7,1,0.00438596
500,13,8,1,0.00442478
500,13,10,1,0.00458716
500,13,11,1,0.00436681
500,13,12,1,0.004329
500,13,15,1,0.00473934
500,14,4,1,0.00469484
500,14,7,1,0.00438596
500,14,15,1,0.00473934
500,14,16,1,0.00444444
500,14,18,1,0.0046729
500,15,4,1,0.00469484
500,15,6,1,0.00440529
500,15,7,1,0.00438596
500,15,8,1,0.00442478
500,15,9,1,0.00460829
500,15,10,1,0.00458716
500,15,11,1,0.00436681
500,15,13,1,0.0045045
500,15,14,1,0.00465116
500,15,18,1,0.0046729
500,16,3,1,0.00454545
500,16,4,1,0.00469484
500,16,14,1,0.00465116
500,16,17,1,0.00452489
500,16,18,1,0.0046729
500,17,2,1,0.00458716
500,17,3,1,0.00454545
500,17,4,1,0.00469484
500,17,14,1,0.00465116
500,17,16,1,0.00444444
500,17,18,1,0.0046729
500,18,3,1,0.00454545
500,18,4,1,0.00469484
500,18,7,1,0.00438596
500,18,14,1,0.00465116
500,18,15,1,0.00473934
500,18,16,1,0.00444444
500,18,17,1,0.00452489
500,19,1,1,0.0044843
500,19,2,1,0.00458716
500,19,5,1,0.00429185
500,19,12,1,0.004329
520,0,1,1,0.00438596
520,0,6,1,0.00444444
520,0,7,1,0.00436681
520,0,8,1,0.00436681
520,0,10,1,0.00462963
520,0,11,1,0.00434783
520,0,12,1,0.004329
520,0,13,1,0.0044843
520,1,0,1,0.0045045
520,1,5,1,0.00431034
520,1,10,1,0.00462963
520,1,11,1,0.00434783
520,1,12,1,0.004329
520,1,13,1,0.0044843
520,1,19,1,0.00431034
520,2,4,1,0.00465116
520,2,5,1,0.00431034
520,2,11,1,0.00434783
520,2,12,1,0.004329
520,2,19,1,0.00431034
520,3,16,1,0.00442478
520,3,17,1,0.00452489
520,3,18,1,0.00460829
520,4,2,1,0.0046729
520,4,6,1,0.00444444
520,4,7,1,0.00436681
520,4,10,1,0.00462963
520,4,11,1,0.00434783
520,4,14,1,0.00462963
520,4,15,1,0.00469484
520,4,16,1,0.00442478
520,4,17,1,0.00452489
520,4,18,1,0.00460829
520,5,1,1,0.00438596
520,5,2,1,0.0046729
520,5,11,1,0.00434783
520,5,12,1,0.004329
520,5,13,1,0.0044843
520,5,19,1,0.00431034
520,6,0,1,0.0045045
520,6,4,1,0.00465116
520,6,7,1,0.00436681
520,6,8,1,0.00436681
520,6,9,1,0.00465116
520,6,10,1,0.00462963
520,6,11,1,0.00434783
520,6,13,1,0.0044843
520,6,15,1,0.00469484
520,7,0,1,0.0045045
520,7,2,1,0.0046729
520,7,4,1,0.00465116
520,7,6,1,0.00444444
520,7,8,1,0.00436681
520,7,9,1,0.00465116
520,7,10,1,0.00462963
520,7,11,1,0.00434783
520,7,12,1,0.004329
520,7,13,1,0.0044843
520,7,14,1,0.00462963
520,7,15,1,0.00469484
520,7,18,1,0.00460829
520,8,0,1,0.0045045
520,8,6,1,0.00444444
520,8,7,1,0.00436681
520,8,9,1,0.00465116
520,8,10,1,0.00462963
520,8,11,1,0.00434783
520,8,13,1,0.0044843
520,8,15,1,0.00469484
520,9,6,1,0.00444444
520,9,7,1,0.00436681
520,9,8,1,0.00436681
520,9,10,1,0.00462963
520,9,15,1,0.00469484
520,10,0,1,0.0045045
520,10,4,1,0.00465116
520,10,6,1,0.00444444
520,10,7,1,0.00436681
520,10,8,1,0.00436681
520,10,9,1,0.00465116
520,10,11,1,0.00434783
520,10,12,1,0.004329
520,10,13,1,0.0044843
520,10,15,1,0.00469484
520,11,0,1,0.0045045
520,11,1,1,0.00438596
520,11,2,1,0.0046729
520,11,4,1,0.00465116
520,11,5,1,0.00431034
520,11,6,1,0.00444444
520,11,7,1,0.00436681
520,11,8,1,0.00436681
520,11,10,1,0.00462963
520,11,12,1,0.004329
520,11,13,1,0.0044843
520,11,15,1,0.00469484
520,12,0,1,0.0045045
520,12,1,1,0.00438596
520,12,2,1,0.0046729
520,12,5,1,0.00431034
520,12,6,1,0.00444444
520,12,7,1,0.00436681
520,12,10,1,0.00462963
520,12,11,1,0.00434783
520,12,13,1,0.0044843
520,12,19,1,0.00431034
520,13,0,1,0.0045045
520,13,1,1,0.00438596
520,13,2,1,0.0046729
520,13,4,1,0.00465116
520,13,5,1,0.00431034
520,13,6,1,0.00444444
520,13,7,1,0.00436681
520,13,8,1,0.00436681
520,13,10,1,0.00462963
520,13,11,1,0.00434783
520,13,12,1,0.004329
520,13,15,1,0.00469484
520,14,4,1,0.00465116
520,14,7,1,0.00436681
520,14,15,1,0.00469484
520,14,16,1,0.00442478
520,14,18,1,0.00460829
520,15,4,1,0.00465116
520,15,6,1,0.00444444
520,15,7,1,0.00436681
520,15,8,1,0.00436681
520,15,9,1,0.00465116
520,15,10,1,0.00462963
520,15,11,1,0.00434783
520,15,13,1,0.0044843
520,15,14,1,0.00462963
520,15,18,1,0.00460829
520,16,3,1,0.0045045
520,16,4,1,0.00465116
520,16,14,1,0.00462963
520,16,17,1,0.00452489
520,16,18,1,0.00460829
520,17,2,1,0.0046729
520,17,3,1,0.0045045
520,17,4,1,0.00465116
520,17,14,1,0.00462963
520,17,16,1,0.00442478
520,17,18,1,0.00460829
520,18,3,1,0.0045045
520,18,4,1,0.00465116
520,18,7,1,0.00436681
520,18,14,1,0.00462963
520,18,15,1,0.00469484
520,18,16,1,0.00442478
520,18,17,1,0.00452489
520,19,1,1,0.00438596
520,19,2,1,0.0046729
520,19,5,1,0.00431034
520,19,12,1,0.004329
540,0,1,1,0.00438596
540,0,6,1,0.00438596
540,0,7,1,0.00431034
540,0,8,1,0.004329
540,0,10,1,0.00458716
540,0,11,1,0.00434783
540,0,12,1,0.004329
540,0,13,1,0.00442478
540,1,0,1,0.00444444
540,1,5,1,0.00431034
540,1,10,1,0.00458716
540,1,11,1,0.00434783
540,1,12,1,0.004329
540,1,13,1,0.00442478
540,1,19,1,0.00429185
540,2,4,1,0.00454545
540,2,5,1,0.00431034
540,2,11,1,0.00434783
540,2,12,1,0.004329
540,2,13,1,0.00442478
540,2,17,1,0.00454545
540,2,19,1,0.00429185
540,3,16,1,0.00440529
540,3,17,1,0.00454545
540,3,18,1,0.00458716
540,4,2,1,0.00460829
540,4,6,1,0.00438596
540,4,7,1,0.00431034
540,4,10,1,0.00458716
540,4,11,1,0.00434783
540,4,13,1,0.00442478
540,4,14,1,0.00460829
540,4,15,1,0.00460829
540,4,16,1,0.00440529
540,4,17,1,0.00454545
540,4,18,1,0.00458716
540,5,1,1,0.00438596
540,5,2,1,0.00460829
540,5,11,1,0.00434783
540,5,12,1,0.004329
