generation,populationA,populationB,ct,prop_of_popB_from_popA
460,12,10,1,0.00446429
460,12,11,1,0.00425532
460,12,13,1,0.00438596
460,12,19,1,0.00434783
460,13,0,1,0.00431034
460,13,1,1,0.00436681
460,13,2,1,0.00462963
460,13,4,1,0.00462963
460,13,5,1,0.00423729
460,13,6,1,0.00429185
460,13,7,1,0.00431034
460,13,8,1,0.004329
460,13,9,1,0.0046729
460,13,10,1,0.00446429
460,13,11,1,0.00425532
460,13,12,1,0.00429185
460,13,15,1,0.00469484
460,14,4,1,0.00462963
460,14,7,1,0.00431034
460,14,9,1,0.0046729
460,14,15,1,0.00469484
460,14,16,1,0.00425532
460,14,17,1,0.00469484
460,14,18,1,0.00465116
460,15,4,1,0.00462963
460,15,6,1,0.00429185
460,15,7,1,0.00431034
460,15,8,1,0.004329
460,15,9,1,0.0046729
460,15,10,1,0.00446429
460,15,11,1,0.00425532
460,15,13,1,0.00438596
460,15,14,1,0.00440529
460,15,18,1,0.00465116
460,16,3,1,0.0044843
460,16,4,1,0.00462963
460,16,14,1,0.00440529
460,16,17,1,0.00469484
460,16,18,1,0.00465116
460,17,3,1,0.0044843
460,17,4,1,0.00462963
460,17,16,1,0.00425532
460,17,18,1,0.00465116
460,18,3,1,0.0044843
460,18,4,1,0.00462963
460,18,7,1,0.00431034
460,18,14,1,0.00440529
460,18,15,1,0.00469484
460,18,16,1,0.00425532
460,18,17,1,0.00469484
460,19,1,1,0.00436681
460,19,2,1,0.00462963
460,19,5,1,0.00423729
460,19,12,1,0.00429185
480,0,1,1,0.00434783
480,0,6,1,0.00429185
480,0,7,1,0.004329
480,0,8,1,0.004329
480,0,10,1,0.00442478
480,0,11,1,0.00421941
480,0,12,1,0.0042735
480,0,13,1,0.00436681
480,0,15,1,0.00478469
480,1,0,1,0.00431034
480,1,5,1,0.00423729
480,1,10,1,0.00442478
480,1,11,1,0.00421941
480,1,12,1,0.0042735
480,1,13,1,0.00436681
480,1,19,1,0.0042735
480,2,4,1,0.00456621
480,2,5,1,0.00423729
480,2,7,1,0.004329
480,2,11,1,0.00421941
480,2,12,1,0.0042735
480,2,13,1,0.00436681
480,2,17,1,0.00469484
480,2,19,1,0.0042735
480,3,16,1,0.00429185
480,3,17,1,0.00469484
480,3,18,1,0.00460829
480,4,2,1,0.00458716
480,4,6,1,0.00429185
480,4,7,1,0.004329
480,4,10,1,0.00442478
480,4,11,1,0.00421941
480,4,13,1,0.00436681
480,4,14,1,0.00440529
480,4,15,1,0.00478469
480,4,16,1,0.00429185
480,4,17,1,0.00469484
480,4,18,1,0.00460829
480,5,0,1,0.00431034
480,5,1,1,0.00434783
480,5,2,1,0.00458716
480,5,11,1,0.00421941
480,5,12,1,0.0042735
480,5,13,1,0.00436681
480,5,19,1,0.0042735
480,6,0,1,0.00431034
480,6,4,1,0.00456621
480,6,7,1,0.004329
480,6,8,1,0.004329
480,6,9,1,0.00471698
480,6,10,1,0.00442478
480,6,11,1,0.00421941
480,6,12,1,0.0042735
480,6,13,1,0.00436681
480,6,15,1,0.00478469
480,7,0,1,0.00431034
480,7,2,1,0.00458716
480,7,4,1,0.00456621
480,7,6,1,0.00429185
480,7,8,1,0.004329
480,7,9,1,0.00471698
480,7,10,1,0.00442478
480,7,11,1,0.00421941
480,7,12,1,0.0042735
480,7,13,1,0.00436681
480,7,14,1,0.00440529
480,7,15,1,0.00478469
480,7,18,1,0.00460829
480,8,0,1,0.00431034
480,8,6,1,0.00429185
480,8,7,1,0.004329
480,8,9,1,0.00471698
480,8,10,1,0.00442478
480,8,11,1,0.00421941
480,8,13,1,0.00436681
480,8,15,1,0.00478469
480,9,6,1,0.00429185
480,9,7,1,0.004329
480,9,8,1,0.004329
480,9,10,1,0.00442478
480,9,15,1,0.00478469
480,10,0,1,0.00431034
480,10,1,1,0.00434783
480,10,4,1,0.00456621
480,10,6,1,0.00429185
480,10,7,1,0.004329
480,10,8,1,0.004329
480,10,9,1,0.00471698
480,10,11,1,0.00421941
480,10,12,1,0.0042735
480,10,13,1,0.00436681
480,10,15,1,0.00478469
480,11,0,1,0.00431034
480,11,1,1,0.00434783
480,11,2,1,0.00458716
480,11,4,1,0.00456621
480,11,5,1,0.00423729
480,11,6,1,0.00429185
480,11,7,1,0.004329
480,11,8,1,0.004329
480,11,9,1,0.00471698
480,11,10,1,0.00442478
480,11,12,1,0.0042735
480,11,13,2,0.00873362
480,11,15,1,0.00478469
480,11,18,1,0.00460829
480,12,0,1,0.00431034
480,12,1,1,0.00434783
480,12,2,1,0.00458716
480,12,5,1,0.00423729
480,12,6,1,0.00429185
480,12,7,1,0.004329
480,12,10,1,0.00442478
480,12,11,1,0.00421941
480,12,13,1,0.00436681
480,12,19,1,0.0042735
480,13,0,1,0.00431034
480,13,1,1,0.00434783
480,13,2,1,0.00458716
480,13,4,1,0.00456621
480,13,5,1,0.00423729
480,13,6,1,0.00429185
480,13,7,1,0.004329
480,13,8,1,0.004329
480,13,9,1,0.00471698
480,13,10,1,0.00442478
480,13,11,1,0.00421941
480,13,12,1,0.0042735
480,13,15,1,0.00478469
480,14,4,1,0.00456621
480,14,7,1,0.004329
480,14,9,1,0.00471698
480,14,15,1,0.00478469
480,14,16,1,0.00429185
480,14,17,1,0.00469484
480,14,18,1,0.00460829
480,15,4,1,0.00456621
480,15,6,1,0.00429185
480,15,7,1,0.004329
480,15,8,1,0.004329
480,15,9,1,0.00471698
480,15,10,1,0.00442478
480,15,11,1,0.00421941
480,15,13,1,0.00436681
480,15,14,1,0.00440529
480,15,18,1,0.00460829
480,16,3,1,0.00456621
480,16,4,1,0.00456621
480,16,14,1,0.00440529
480,16,17,1,0.00469484
480,16,18,1,0.00460829
480,17,3,1,0.00456621
480,17,4,1,0.00456621
480,17,16,1,0.00429185
480,17,18,1,0.00460829
480,18,3,1,0.00456621
480,18,4,1,0.00456621
480,18,7,1,0.004329
480,18,14,1,0.00440529
480,18,15,1,0.00478469
480,18,16,1,0.00429185
480,18,17,1,0.00469484
480,19,1,1,0.00434783
480,19,2,1,0.00458716
480,19,5,1,0.00423729
480,19,12,1,0.0042735
500,0,1,1,0.00434783
500,0,6,1,0.00425532
500,0,7,1,0.00434783
500,0,8,1,0.004329
500,0,10,1,0.0044843
500,0,11,1,0.00423729
500,0,12,1,0.00423729
500,0,13,1,0.00431034
500,0,15,1,0.00473934
500,1,0,1,0.00431034
500,1,5,1,0.00425532
500,1,10,1,0.0044843
500,1,11,1,0.00423729
500,1,12,1,0.00423729
500,1,13,1,0.00431034
500,1,19,1,0.00423729
500,2,4,1,0.00462963
500,2,5,1,0.00425532
500,2,11,1,0.00423729
500,2,12,1,0.00423729
500,2,13,1,0.00431034
500,2,17,1,0.0046729
500,2,19,1,0.00423729
500,3,16,1,0.0042735
500,3,17,1,0.0046729
500,3,18,1,0.00458716
500,4,2,1,0.00460829
500,4,6,1,0.00425532
500,4,7,1,0.00434783
500,4,10,1,0.0044843
500,4,11,1,0.00423729
500,4,14,1,0.00446429
500,4,15,1,0.00473934
500,4,16,1,0.0042735
500,4,17,1,0.0046729
500,4,18,1,0.00458716
500,5,0,1,0.00431034
500,5,1,1,0.00434783
500,5,2,1,0.00460829
500,5,11,1,0.00423729
500,5,12,1,0.00423729
500,5,13,1,0.00431034
500,5,19,1,0.00423729
500,6,0,1,0.00431034
500,6,4,1,0.00462963
500,6,7,1,0.00434783
500,6,8,1,0.004329
500,6,9,1,0.0046729
500,6,10,1,0.0044843
500,6,11,1,0.00423729
500,6,12,1,0.00423729
500,6,13,1,0.00431034
500,6,15,1,0.00473934
500,7,0,1,0.00431034
500,7,2,1,0.00460829
500,7,4,1,0.00462963
500,7,6,1,0.00425532
500,7,8,1,0.004329
500,7,9,1,0.0046729
500,7,10,1,0.0044843
500,7,11,1,0.00423729
500,7,12,1,0.00423729
500,7,13,1,0.00431034
500,7,14,1,0.00446429
500,7,15,1,0.00473934
500,7,18,1,0.00458716
500,8,0,1,0.00431034
500,8,6,1,0.00425532
500,8,7,1,0.00434783
500,8,9,1,0.0046729
500,8,10,1,0.0044843
500,8,11,1,0.00423729
500,8,13,1,0.00431034
500,8,15,1,0.00473934
500,9,6,1,0.00425532
500,9,7,1,0.00434783
500,9,8,1,0.004329
500,9,10,1,0.0044843
500,9,15,1,0.00473934
500,10,0,1,0.00431034
500,10,1,1,0.00434783
500,10,4,1,0.00462963
500,10,6,1,0.00425532
500,10,7,1,0.00434783
500,10,8,1,0.004329
500,10,9,1,0.0046729
500,10,11,1,0.00423729
500,10,12,1,0.00423729
500,10,13,1,0.00431034
500,10,15,1,0.00473934
500,11,0,1,0.00431034
500,11,1,1,0.00434783
500,11,2,1,0.00460829
500,11,4,1,0.00462963
500,11,5,1,0.00425532
500,11,6,1,0.00425532
500,11,7,1,0.00434783
500,11,8,1,0.004329
500,11,9,1,0.0046729
500,11,10,1,0.0044843
500,11,12,1,0.00423729
500,11,13,2,0.00862069
500,11,15,1,0.00473934
500,11,18,1,0.00458716
500,12,0,1,0.00431034
500,12,1,1,0.00434783
500,12,2,1,0.00460829
500,12,5,1,0.00425532
500,12,6,1,0.00425532
500,12,7,1,0.00434783
500,12,10,1,0.0044843
500,12,11,1,0.00423729
500,12,13,1,0.00431034
500,12,19,1,0.00423729
500,13,0,1,0.00431034
500,13,1,1,0.00434783
500,13,2,1,0.00460829
500,13,4,1,0.00462963
500,13,5,1,0.00425532
500,13,6,1,0.00425532
500,13,7,1,0.00434783
500,13,8,1,0.004329
500,13,9,1,0.0046729
500,13,10,1,0.0044843
500,13,11,1,0.00423729
500,13,12,1,0.00423729
500,13,15,1,0.00473934
500,14,4,1,0.00462963
500,14,7,1,0.00434783
500,14,9,1,0.0046729
500,14,15,1,0.00473934
500,14,16,1,0.0042735
500,14,17,1,0.0046729
500,14,18,1,0.00458716
500,15,4,1,0.00462963
500,15,6,1,0.00425532
500,15,7,1,0.00434783
500,15,8,1,0.004329
500,15,9,1,0.0046729
500,15,10,1,0.0044843
500,15,11,1,0.00423729
500,15,13,1,0.00431034
500,15,14,1,0.00446429
500,15,18,1,0.00458716
500,16,3,1,0.00456621
500,16,4,1,0.00462963
500,16,14,1,0.00446429
500,16,17,1,0.0046729
500,16,18,1,0.00458716
500,17,3,1,0.00456621
500,17,4,1,0.00462963
500,17,16,1,0.0042735
500,17,18,1,0.00458716
500,18,3,1,0.00456621
500,18,4,1,0.00462963
500,18,7,1,0.00434783
500,18,14,1,0.00446429
500,18,15,1,0.00473934
500,18,16,1,0.0042735
500,18,17,1,0.0046729
500,19,1,1,0.00434783
500,19,2,1,0.00460829
500,19,5,1,0.00425532
500,19,12,1,0.00423729
520,0,1,1,0.00436681
520,0,6,1,0.00421941
520,0,7,1,0.00431034
520,0,8,1,0.004329
520,0,10,1,0.00442478
520,0,11,1,0.00421941
520,0,12,1,0.00423729
520,0,13,1,0.00440529
520,0,15,1,0.00469484
520,1,0,1,0.00431034
520,1,5,1,0.00421941
520,1,10,1,0.00442478
520,1,11,1,0.00421941
520,1,12,1,0.00423729
520,1,13,1,0.00440529
520,1,19,1,0.00421941
520,2,4,1,0.00460829
520,2,5,1,0.00421941
520,2,11,1,0.00421941
520,2,12,1,0.00423729
520,2,13,1,0.00440529
520,2,17,1,0.00460829
520,2,19,1,0.00421941
520,3,16,1,0.00429185
520,3,17,1,0.00460829
520,3,18,1,0.00452489
520,4,2,1,0.00458716
520,4,6,1,0.00421941
520,4,7,1,0.00431034
520,4,10,1,0.00442478
520,4,11,1,0.00421941
520,4,14,1,0.00458716
520,4,15,1,0.00469484
520,4,16,1,0.00429185
520,4,17,1,0.00460829
520,4,18,1,0.00452489
520,5,0,1,0.00431034
520,5,1,1,0.00436681
520,5,2,1,0.00458716
520,5,11,1,0.00421941
520,5,12,1,0.00423729
520,5,13,1,0.00440529
520,5,19,1,0.00421941
520,6,0,1,0.00431034
520,6,4,1,0.00460829
520,6,7,1,0.00431034
520,6,8,1,0.004329
520,6,9,1,0.00471698
520,6,10,1,0.00442478
520,6,11,1,0.00421941
520,6,12,1,0.00423729
520,6,13,1,0.00440529
520,6,15,1,0.00469484
520,7,0,1,0.00431034
520,7,2,1,0.00458716
520,7,4,1,0.00460829
520,7,6,1,0.00421941
520,7,8,1,0.004329
520,7,9,1,0.00471698
520,7,10,1,0.00442478
520,7,11,1,0.00421941
520,7,12,1,0.00423729
520,7,13,1,0.00440529
520,7,14,1,0.00458716
520,7,15,1,0.00469484
520,7,18,1,0.00452489
520,8,0,1,0.00431034
520,8,6,1,0.00421941
520,8,7,1,0.00431034
520,8,9,1,0.00471698
520,8,10,1,0.00442478
520,8,11,1,0.00421941
520,8,13,1,0.00440529
520,8,15,1,0.00469484
520,9,6,1,0.00421941
520,9,7,1,0.00431034
520,9,8,1,0.004329
520,9,10,1,0.00442478
520,9,15,1,0.00469484
520,10,0,1,0.00431034
520,10,1,1,0.00436681
520,10,4,1,0.00460829
520,10,6,1,0.00421941
520,10,7,1,0.00431034
520,10,8,1,0.004329
520,10,9,1,0.00471698
520,10,11,1,0.00421941
520,10,12,1,0.00423729
520,10,13,1,0.00440529
520,10,15,1,0.00469484
520,11,0,1,0.00431034
520,11,1,1,0.00436681
520,11,2,1,0.00458716
520,11,4,1,0.00460829
520,11,5,1,0.00421941
520,11,6,1,0.00421941
520,11,7,1,0.00431034
520,11,8,1,0.004329
520,11,9,1,0.00471698
520,11,10,1,0.00442478
520,11,12,1,0.00423729
520,11,13,2,0.00881057
520,11,15,1,0.00469484
520,11,18,1,0.00452489
520,12,0,1,0.00431034
520,12,1,1,0.00436681
520,12,2,1,0.00458716
520,12,5,1,0.00421941
520,12,6,1,0.00421941
520,12,7,1,0.00431034
520,12,10,1,0.00442478
520,12,11,1,0.00421941
520,12,13,1,0.00440529
520,12,19,1,0.00421941
520,13,0,1,0.00431034
520,13,1,1,0.00436681
520,13,2,1,0.00458716
520,13,4,1,0.00460829
520,13,5,1,0.00421941
520,13,6,1,0.00421941
520,13,7,1,0.00431034
520,13,8,1,0.004329
520,13,10,1,0.00442478
520,13,11,1,0.00421941
520,13,12,1,0.00423729
520,13,15,1,0.00469484
520,14,4,1,0.00460829
520,14,7,1,0.00431034
520,14,15,1,0.00469484
520,14,16,1,0.00429185
520,14,18,1,0.00452489
520,15,4,1,0.00460829
520,15,6,1,0.00421941
520,15,7,1,0.00431034
520,15,8,1,0.004329
520,15,9,1,0.00471698
520,15,10,1,0.00442478
520,15,11,1,0.00421941
520,15,13,1,0.00440529
520,15,14,1,0.00458716
520,15,18,1,0.00452489
520,16,3,1,0.00444444
520,16,4,1,0.00460829
520,16,14,1,0.00458716
520,16,17,1,0.00460829
520,16,18,1,0.00452489
520,17,2,1,0.00458716
520,17,3,1,0.00444444
520,17,4,1,0.00460829
520,17,16,1,0.00429185
520,17,18,1,0.00452489
520,18,3,1,0.00444444
520,18,4,1,0.00460829
520,18,7,1,0.00431034
520,18,14,1,0.00458716
520,18,15,1,0.00469484
520,18,16,1,0.00429185
520,18,17,1,0.00460829
520,19,1,1,0.00436681
520,19,2,1,0.00458716
520,19,5,1,0.00421941
520,19,12,1,0.00423729
540,0,1,1,0.00440529
540,0,6,1,0.00420168
540,0,7,1,0.00434783
540,0,8,1,0.00431034
540,0,10,1,0.00442478
540,0,11,1,0.00421941
540,0,12,1,0.00423729
540,0,13,1,0.00436681
540,0,15,1,0.00471698
540,1,0,1,0.00429185
540,1,5,1,0.00421941
540,1,10,1,0.00442478
540,1,11,1,0.00421941
540,1,12,1,0.00423729
540,1,13,1,0.00436681
540,1,19,1,0.00425532
540,2,4,1,0.00465116
540,2,5,1,0.00421941
540,2,11,1,0.00421941
540,2,12,1,0.00423729
540,2,13,1,0.00436681
540,2,17,1,0.00456621
540,2,19,1,0.00425532
540,3,16,1,0.00423729
540,3,17,1,0.00456621
540,3,18,1,0.0045045
540,4,2,1,0.00462963
540,4,6,1,0.00420168
540,4,7,1,0.00434783
540,4,10,1,0.00442478
540,4,11,1,0.00421941
540,4,14,1,0.00458716
540,4,15,1,0.00471698
540,4,16,1,0.00423729
540,4,17,1,0.00456621
540,4,18,1,0.0045045
540,5,0,1,0.00429185
540,5,1,1,0.00440529
540,5,2,1,0.00462963
540,5,11,1,0.00421941
540,5,12,1,0.00423729
540,5,13,1,0.00436681
540,5,19,1,0.00425532
540,6,0,1,0.00429185
540,6,4,1,0.00465116
540,6,7,1,0.00434783
540,6,8,1,0.00431034
540,6,9,1,0.00473934
540,6,10,1,0.00442478
540,6,11,1,0.00421941
540,6,12,1,0.00423729
540,6,13,1,0.00436681
540,6,15,1,0.00471698
540,7,0,1,0.00429185
540,7,2,1,0.00462963
540,7,4,1,0.00465116
540,7,6,1,0.00420168
540,7,8,1,0.00431034
540,7,9,1,0.00473934
540,7,10,1,0.00442478
540,7,11,1,0.00421941
540,7,12,1,0.00423729
540,7,13,1,0.00436681
540,7,14,1,0.00458716
540,7,15,1,0.00471698
540,7,18,1,0.0045045
540,8,0,1,0.00429185
540,8,6,1,0.00420168
540,8,7,1,0.00434783
540,8,9,1,0.00473934
540,8,10,1,0.00442478
540,8,11,1,0.00421941
540,8,13,1,0.00436681
540,8,15,1,0.00471698
540,9,6,1,0.00420168
540,9,7,1,0.00434783
540,9,8,1,0.00431034
540,9,10,1,0.00442478
540,9,15,1,0.00471698
540,10,0,1,0.00429185
540,10,1,1,0.00440529
540,10,4,1,0.00465116
540,10,6,1,0.00420168
540,10,7,1,0.00434783
540,10,8,1,0.00431034
540,10,9,1,0.00473934
540,10,11,1,0.00421941
540,10,12,1,0.00423729
540,10,13,1,0.00436681
540,10,15,1,0.00471698
540,11,0,1,0.00429185
540,11,1,1,0.00440529
540,11,2,1,0.00462963
540,11,4,1,0.00465116
540,11,5,1,0.00421941
540,11,6,1,0.00420168
540,11,7,1,0.00434783
540,11,8,1,0.00431034
540,11,9,1,0.00473934
540,11,10,1,0.00442478
540,11,12,1,0.00423729
540,11,13,2,0.00873362
540,11,15,1,0.00471698
540,11,18,1,0.0045045
540,12,0,1,0.00429185
540,12,1,1,0.00440529
540,12,2,1,0.00462963
540,12,5,1,0.00421941
540,12,6,1,0.00420168
540,12,7,1,0.00434783
540,12,10,1,0.00442478
540,12,11,1,0.00421941
540,12,13,1,0.00436681
540,12,19,1,0.00425532
540,13,0,1,0.00429185
540,13,1,1,0.00440529
540,13,2,1,0.00462963
540,13,4,1,0.00465116
540,13,5,1,0.00421941
540,13,6,1,0.00420168
540,13,7,1,0.00434783
540,13,8,1,0.00431034
540,13,10,1,0.00442478
540,13,11,1,0.00421941
540,13,12,1,0.00423729
540,13,15,1,0.00471698
540,14,4,1,0.00465116
540,14,7,1,0.00434783
540,14,15,1,0.00471698
540,14,16,1,0.00423729
540,14,17,1,0.00456621
540,14,18,1,0.0045045
540,15,4,1,0.00465116
540,15,6,1,0.00420168
540,15,7,1,0.00434783
540,15,8,1,0.00431034
540,15,9,1,0.00473934
540,15,10,1,0.00442478
540,15,11,1,0.00421941
540,15,13,1,0.00436681
540,15,14,1,0.00458716
540,15,18,1,0.0045045
540,16,3,1,0.00446429
540,16,4,1,0.00465116
540,16,14,1,0.00458716
540,16,17,1,0.00456621
540,16,18,1,0.0045045
540,17,2,1,0.00462963
540,17,3,1,0.00446429
540,17,4,1,0.00465116
540,17,14,1,0.00458716
540,17,16,1,0.00423729
540,17,18,1,0.0045045
540,18,3,1,0.00446429
540,18,4,1,0.00465116
540,18,7,1,0.00434783
540,18,14,1,0.00458716
540,18,15,1,0.00471698
540,18,16,1,0.00423729
540,18,17,1,0.00456621
540,19,1,1,0.00440529
540,19,2,1,0.00462963
540,19,5,1,0.00421941
540,19,12,1,0.00423729
560,0,1,1,0.00444444
560,0,6,1,0.00423729
560,0,7,1,0.00431034
560,0,8,1,0.004329
560,0,10,1,0.00452489
560,0,11,1,0.00423729
560,0,12,1,0.00423729
560,0,13,1,0.00434783
560,1,0,1,0.004329
560,1,5,1,0.00423729
560,1,10,1,0.00452489
560,1,11,1,0.00423729
560,1,12,1,0.00423729
560,1,13,1,0.00434783
560,1,19,1,0.00421941
560,2,4,1,0.00462963
560,2,5,1,0.00423729
560,2,11,1,0.00423729
560,2,12,1,0.00423729
560,2,17,1,0.00462963
560,2,19,1,0.00421941
560,3,16,1,0.00421941
560,3,17,1,0.00462963
560,3,18,1,0.00458716
560,4,2,1,0.00465116
560,4,6,1,0.00423729
560,4,7,1,0.00431034
560,4,10,1,0.00452489
560,4,11,1,0.00423729
560,4,13,1,0.00434783
560,4,14,1,0.00454545
560,4,15,1,0.00462963
560,4,16,1,0.00421941
560,4,17,1,0.00462963
560,4,18,1,0.00458716
560,5,0,1,0.004329
560,5,1,1,0.00444444
560,5,2,1,0.00465116
560,5,11,1,0.00423729
560,5,12,1,0.00423729
560,5,13,1,0.00434783
560,5,19,1,0.00421941
560,6,0,1,0.004329
560,6,4,1,0.00462963
560,6,7,1,0.00431034
560,6,8,1,0.004329
560,6,9,1,0.00465116
560,6,10,1,0.00452489
560,6,11,1,0.00423729
560,6,12,1,0.00423729
560,6,13,1,0.00434783
560,6,15,1,0.00462963
560,7,0,1,0.004329
560,7,2,1,0.00465116
560,7,4,1,0.00462963
560,7,6,1,0.00423729
560,7,8,1,0.004329
560,7,9,1,0.00465116
560,7,10,1,0.00452489
560,7,11,1,0.00423729
560,7,12,1,0.00423729
560,7,13,1,0.00434783
560,7,14,1,0.00454545
560,7,15,1,0.00462963
560,7,18,1,0.00458716
560,8,0,1,0.004329
560,8,6,1,0.00423729
560,8,7,1,0.00431034
560,8,9,1,0.00465116
560,8,10,1,0.00452489
560,8,11,1,0.00423729
560,8,13,1,0.00434783
560,8,15,1,0.00462963
560,9,6,1,0.00423729
560,9,7,1,0.00431034
560,9,8,1,0.004329
560,9,10,1,0.00452489
560,9,15,1,0.00462963
560,10,0,1,0.004329
560,10,1,1,0.00444444
560,10,4,1,0.00462963
560,10,6,1,0.00423729
560,10,7,1,0.00431034
560,10,8,1,0.004329
560,10,9,1,0.00465116
560,10,11,1,0.00423729
560,10,12,1,0.00423729
560,10,13,1,0.00434783
560,10,15,1,0.00462963
560,11,0,1,0.004329
560,11,1,1,0.00444444
560,11,2,1,0.00465116
560,11,4,1,0.00462963
560,11,5,1,0.00423729
560,11,6,1,0.00423729
560,11,7,1,0.00431034
560,11,8,1,0.004329
560,11,9,1,0.00465116
560,11,10,1,0.00452489
560,11,12,1,0.00423729
560,11,13,2,0.00869565
560,11,15,1,0.00462963
560,11,18,1,0.00458716
560,12,0,1,0.004329
560,12,1,1,0.00444444
560,12,2,1,0.00465116
560,12,5,1,0.00423729
560,12,6,1,0.00423729
560,12,7,1,0.00431034
560,12,10,1,0.00452489
560,12,11,1,0.00423729
560,12,13,1,0.00434783
560,12,19,1,0.00421941
560,13,0,1,0.004329
560,13,1,1,0.00444444
560,13,2,1,0.00465116
560,13,4,1,0.00462963
560,13,5,1,0.00423729
560,13,6,1,0.00423729
560,13,7,1,0.00431034
560,13,8,1,0.004329
560,13,9,1,0.00465116
560,13,10,1,0.00452489
560,13,11,1,0.00423729
560,13,12,1,0.00423729
560,13,15,1,0.00462963
560,14,4,1,0.00462963
560,14,7,1,0.00431034
560,14,15,1,0.00462963
560,14,16,1,0.00421941
560,14,17,1,0.00462963
560,14,18,1,0.00458716
560,15,4,1,0.00462963
560,15,6,1,0.00423729
560,15,7,1,0.00431034
560,15,8,1,0.004329
560,15,9,1,0.00465116
560,15,10,1,0.00452489
560,15,11,1,0.00423729
560,15,13,1,0.00434783
560,15,14,1,0.00454545
560,15,18,1,0.00458716
560,16,3,1,0.00446429
560,16,4,1,0.00462963
560,16,14,1,0.00454545
560,16,17,1,0.00462963
560,16,18,1,0.00458716
560,17,2,1,0.00465116
560,17,3,1,0.00446429
560,17,4,1,0.00462963
560,17,16,1,0.00421941
560,17,18,1,0.00458716
560,18,3,1,0.00446429
560,18,4,1,0.00462963
560,18,7,1,0.00431034
560,18,14,1,0.00454545
560,18,15,1,0.00462963
560,18,16,1,0.00421941
560,18,17,1,0.00462963
560,19,1,1,0.00444444
560,19,2,1,0.00465116
560,19,5,1,0.00423729
560,19,12,1,0.00423729
580,0,1,1,0.00444444
580,0,6,1,0.00420168
580,0,7,1,0.00431034
580,0,8,1,0.0042735
580,0,10,1,0.00446429
580,0,11,1,0.00416667
580,0,12,1,0.0041841
580,0,13,1,0.00431034
580,1,0,1,0.00434783
580,1,5,1,0.00423729
580,1,10,1,0.00446429
580,1,11,1,0.00416667
580,1,12,1,0.0041841
580,1,13,1,0.00431034
580,1,19,1,0.00416667
580,2,4,1,0.00465116
580,2,5,1,0.00423729
580,2,11,1,0.00416667
580,2,12,1,0.0041841
580,2,13,1,0.00431034
580,2,17,1,0.00456621
580,2,19,1,0.00416667
580,3,16,1,0.00423729
580,3,17,1,0.00456621
580,3,18,1,0.00454545
580,4,2,1,0.00460829
580,4,6,1,0.00420168
580,4,7,1,0.00431034
580,4,10,1,0.00446429
580,4,11,1,0.00416667
580,4,14,1,0.00456621
580,4,15,1,0.00460829
580,4,16,1,0.00423729
580,4,17,1,0.00456621
580,4,18,1,0.00454545
580,5,0,1,0.00434783
580,5,1,1,0.00444444
580,5,2,1,0.00460829
580,5,11,1,0.00416667
580,5,12,1,0.0041841
580,5,13,1,0.00431034
580,5,19,1,0.00416667
580,6,0,1,0.00434783
580,6,4,1,0.00465116
580,6,7,1,0.00431034
580,6,8,1,0.0042735
580,6,9,1,0.00462963
580,6,10,1,0.00446429
580,6,11,1,0.00416667
580,6,12,1,0.0041841
580,6,13,1,0.00431034
580,6,15,1,0.00460829
580,7,0,1,0.00434783
580,7,2,1,0.00460829
580,7,4,1,0.00465116
580,7,6,1,0.00420168
580,7,8,1,0.0042735
580,7,9,1,0.00462963
580,7,10,1,0.00446429
580,7,11,1,0.00416667
580,7,12,1,0.0041841
580,7,13,1,0.00431034
580,7,14,1,0.00456621
580,7,15,1,0.00460829
580,7,18,1,0.00454545
580,8,0,1,0.00434783
580,8,6,1,0.00420168
580,8,7,1,0.00431034
580,8,9,1,0.00462963
580,8,10,1,0.00446429
580,8,11,1,0.00416667
580,8,13,1,0.00431034
580,8,15,1,0.00460829
580,9,6,1,0.00420168
580,9,7,1,0.00431034
580,9,8,1,0.0042735
580,9,10,1,0.00446429
580,9,15,1,0.00460829
580,10,0,1,0.00434783
580,10,1,1,0.00444444
580,10,4,1,0.00465116
580,10,6,1,0.00420168
580,10,7,1,0.00431034
580,10,8,1,0.0042735
580,10,9,1,0.00462963
580,10,11,1,0.00416667
580,10,12,1,0.0041841
580,10,13,1,0.00431034
580,10,15,1,0.00460829
580,11,0,1,0.00434783
580,11,1,1,0.00444444
580,11,2,1,0.00460829
580,11,4,1,0.00465116
580,11,5,1,0.00423729
580,11,6,1,0.00420168
580,11,7,1,0.00431034
580,11,8,1,0.0042735
580,11,9,1,0.00462963
580,11,10,1,0.00446429
580,11,12,1,0.0041841
580,11,13,2,0.00862069
580,11,15,1,0.00460829
580,11,18,1,0.00454545
580,12,0,1,0.00434783
580,12,1,1,0.00444444
580,12,2,1,0.00460829
580,12,5,1,0.00423729
580,12,6,1,0.00420168
580,12,7,1,0.00431034
580,12,10,1,0.00446429
580,12,11,1,0.00416667
580,12,13,1,0.00431034
580,12,19,1,0.00416667
580,13,0,1,0.00434783
580,13,1,1,0.00444444
580,13,2,1,0.00460829
580,13,4,1,0.00465116
580,13,5,1,0.00423729
580,13,6,1,0.00420168
580,13,7,1,0.00431034
580,13,8,1,0.0042735
580,13,9,1,0.00462963
580,13,10,1,0.00446429
580,13,11,1,0.00416667
580,13,12,1,0.0041841
580,13,15,1,0.00460829
580,14,4,1,0.00465116
580,14,7,1,0.00431034
580,14,15,1,0.00460829
